conversation_id_str,created_at,favorite_count,full_text,full_text_comments,stance,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,Unnamed: 16
"2,00E+34",2025-12-17T20:34:26.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,"@sheknowshoney Kentut lo Puan! 
UU Perampasan Aset aja mundur mulu dibahasnya. Sok iye mau jadi presiden! CUIH!!!",,"2,00E+34",,sheknowshoney,in,,0.0,0.0,0.0,https://x.com/Ninuschka95/status/2001390554601476424,"1,44E+34",Ninuschka95,
"2,00E+34",2025-12-17T11:49:19.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,"@sheknowshoney Klo mau koar2 gtu at least braniin bikin UU hukuman mati utk koruptor, tpi yahhhh gak bakal brani sih",,"2,00E+33",,sheknowshoney,in,,0.0,0.0,0.0,https://x.com/reginathania912/status/2001258403759567016,"1,64E+34",reginathania912,
"2,00E+34",2025-12-17T04:41:37.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney jokowi sama prabowo juga gitu,,"2,00E+33",,sheknowshoney,in,,0.0,0.0,0.0,https://x.com/malguemz/status/2001150770780279151,"8,18E+32",malguemz,
"2,00E+34",2025-12-18T03:09:21.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,"@sheknowshoney Yang sialnya, yang begini-begini bisa jadi Menang Pilpres lho kalo ikut. emang negeri yang ajaib, Plato kalo tau, ga jadi tuh nulis soal Atlantis😭",,"2,00E+34",,sheknowshoney,in,,0.0,0.0,0.0,https://x.com/Tersenyumlaah_/status/2001489937032712680,"1,84E+34",Tersenyumlaah_,
"2,00E+34",2025-12-17T12:27:42.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Nafsu ingin menjadi presiden mengalahkan akal sehat dan kecerdasannya yang sangat terbatas itu .. dasar politisi busuk,,"2,00E+34",,sheknowshoney,in,,0.0,0.0,0.0,https://x.com/Barasila3/status/2001268063375884604,"1,71E+34",Barasila3,
"2,00E+34",2025-12-16T17:36:59.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,"@sheknowshoney Hahaha syaratnya jika dirinya jadi presiden, makin gak bakal milih loe setaan @puanmaharani_ri",,"2,00E+33",,sheknowshoney,in,,0.0,0.0,0.0,https://x.com/anyonehungry/status/2000983506621751805,"9,20E+32",anyonehungry,
"2,00E+34",2025-12-17T13:38:24.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Cumak berkamuflase ajaa.,,"2,00E+33",,sheknowshoney,in,,0.0,0.0,0.0,https://x.com/si_FansLK/status/2001285855466643908,"1,10E+34",si_FansLK,
"2,00E+34",2025-12-17T06:38:59.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,"@sheknowshoney 😀
 Pengungsi korban banjir Sumatera perlu bantuan makanan...",,"2,00E+34",,sheknowshoney,in,,0.0,0.0,0.0,https://x.com/IndraAngkola2/status/2001180305063899254,"1,60E+34",IndraAngkola2,
"2,00E+34",2025-12-17T03:33:03.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney @grok pendapat lo gmn?,,"2,00E+34",,sheknowshoney,in,,0.0,1.0,0.0,https://x.com/senengrakit_/status/2001133513572315156,325436877.0,senengrakit_,
"2,00E+34",2025-12-17T07:29:31.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,"@sheknowshoney Iya, udah bisa basmi eh malah jadi biang",,"2,00E+34",,sheknowshoney,in,,0.0,0.0,0.0,https://x.com/riya_raya100/status/2001193021636010244,"1,99E+34",riya_raya100,
"2,00E+34",2025-12-17T12:28:25.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Tmbh hancur lg.. lu jd mah,,"2,00E+34",,sheknowshoney,in,,0.0,0.0,0.0,https://x.com/Termulsrimul/status/2001268240870449428,"1,98E+33",Termulsrimul,
"2,00E+34",2025-12-16T15:05:04.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Sadarlah uy jngan di pilih,,"2,00E+33",,sheknowshoney,in,,0.0,0.0,0.0,https://x.com/hakrab_kotkit/status/2000945279198224856,"1,97E+33",hakrab_kotkit,
"2,00E+34",2025-12-17T06:51:59.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Makin tambah banyak.. Hilang satu tumbuh seribu 😛,,"2,00E+33",,sheknowshoney,in,,0.0,0.0,0.0,https://x.com/APkp2585284/status/2001183578064035980,"1,98E+34",APkp2585284,
"2,00E+34",2025-12-18T04:17:41.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Taekkkkk,,"2,00E+34",,sheknowshoney,in,,0.0,0.0,0.0,https://x.com/popeyeanita/status/2001507135562355087,"1,44E+34",popeyeanita,
"2,00E+34",2025-12-17T12:32:49.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney siapa yg mau milih....???,,"2,00E+34",,sheknowshoney,in,,0.0,0.0,0.0,https://x.com/ferdy_HI/status/2001269350310068696,2332251618.0,ferdy_HI,
"2,00E+34",2025-12-17T14:33:33.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,"@sheknowshoney Gimana dia mau memberantas koruptor kalau RUU Perampasan Aset aja dia ga mau mensahkannya.
Lucu....",,"2,00E+34",,sheknowshoney,in,,0.0,0.0,0.0,https://x.com/apip7184/status/2001299732883190239,4043027234.0,apip7184,
"2,00E+34",2025-12-19T12:51:16.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney @govtsdog https://t.co/XHeCcAjibC,,"2,00E+32",https://pbs.twimg.com/tweet_video_thumb/G8iHQ-UbsAAWIkP.jpg,sheknowshoney,qme,,0.0,0.0,0.0,https://x.com/Poermansyah_M/status/2001998769043439671,2858245052.0,Poermansyah_M,
"2,00E+34",2025-12-17T11:52:01.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Semua janji presiden juga gitu.....,,"2,00E+34",,sheknowshoney,in,,0.0,0.0,0.0,https://x.com/rist2345/status/2001259083811389607,"1,67E+34",rist2345,
"2,00E+34",2025-12-17T05:38:48.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Jejak digital anda matiin mic masih ada loh haha,,"2,00E+33",,sheknowshoney,in,,0.0,0.0,0.0,https://x.com/KingDeeptalk/status/2001165159369425022,"1,21E+34",KingDeeptalk,
"2,00E+34",2025-12-17T00:58:21.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,"@sheknowshoney Puan cocok jadi calon ketua KPK.
Ingat dlm bbrp kasus ada pejabat lantang teriak anti korupsi  hanya mau menutupi krn ternyata dia korupsi.",,"2,00E+34",,sheknowshoney,in,,0.0,0.0,0.0,https://x.com/streetlawyers85/status/2001094580058644683,"1,42E+33",streetlawyers85,
"2,00E+34",2025-12-17T12:38:41.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney sama kayak jokowi klw saya jd presiden banjir jakarta akan saya beres kan padahal dia waktu jabat gubernur jakarta,,"2,00E+33",,sheknowshoney,in,,0.0,0.0,0.0,https://x.com/MsElva10530471/status/2001270824708575686,"1,54E+33",MsElva10530471,
"2,00E+34",2025-12-17T18:40:14.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Agreed. Bukannya udah di posisi top tier yang mewakili rakyat? https://t.co/oBRLDjtRz7,,"2,00E+33",https://pbs.twimg.com/media/G8ZD9jqbMAAqy3k.jpg,sheknowshoney,in,,0.0,0.0,0.0,https://x.com/yudho_1985/status/2001361811464171877,132087613.0,yudho_1985,
"2,00E+34",2025-12-18T09:28:27.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,"@sheknowshoney Koruptor buktinya makin meraja di bawah ketua DPR RI 😆😅😂😂 UU PERAMPASAN ASET blum di sahkan 
G brani atw blum cukup target untuk mengais uang rakyat",,"2,00E+34",,sheknowshoney,in,,0.0,0.0,0.0,https://x.com/diek_ky89942/status/2001585342168834554,"1,69E+34",diek_ky89942,
"2,00E+34",2025-12-17T05:59:45.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,"@sheknowshoney Di bohongin? 
Masih kurang, minta nambah",,"2,00E+34",,sheknowshoney,in,,0.0,0.0,0.0,https://x.com/SurjawanDe33967/status/2001170431580238267,"1,80E+34",SurjawanDe33967,
"2,00E+34",2025-12-17T04:08:03.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney @TheShooter_id Partai pabrik koruptor teriak habisi koruptor. https://t.co/EX0dgzuoAy,,"2,00E+34",https://pbs.twimg.com/tweet_video_thumb/G8V8Unra4AAxVFL.jpg,sheknowshoney,in,,0.0,0.0,0.0,https://x.com/aleale366105/status/2001142319911928293,"1,83E+34",aleale366105,
"2,00E+34",2025-12-18T07:51:41.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Preeeet . . Maling teriak malimg,,"2,00E+33",,sheknowshoney,und,,0.0,0.0,0.0,https://x.com/andrewdiangelo/status/2001560987657474065,244485271.0,andrewdiangelo,
"2,00E+34",2025-12-18T02:01:53.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Ngakak,,"2,00E+34",,sheknowshoney,in,,0.0,0.0,0.0,https://x.com/ngakak_premium/status/2001472957034697113,"1,91E+34",ngakak_premium,
"2,00E+34",2025-12-17T08:55:38.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney kagak percaya gua....akan mampu menyikat koruptor...lha wong korupsi udah seperti budaya kehidupan politik para pemegang kuasa negeri ini .....,,"2,00E+33",,sheknowshoney,in,,0.0,0.0,0.0,https://x.com/AkaVerry/status/2001214695806787739,910456423.0,AkaVerry,
"2,00E+34",2025-12-17T12:00:42.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,"@sheknowshoney Naga naganya bakal maju pilpres 2029. Sbb donatur sudah kuat yaitu suaminya sendiri. @grok bukankah suami puan ini punya ratusan triliun dari portofolio nya. Sebut aja Raja,ratu, ARCI, uang,buva, padi,mina, dan banyak lagi",,"2,00E+34",,sheknowshoney,in,,0.0,1.0,0.0,https://x.com/ArmaZulfikar/status/2001261268947382715,"1,40E+34",ArmaZulfikar,
"2,00E+34",Mon Dec 15 12:31:14 +0000 2025,69.0,Presiden Prabowo mengingatkan kepada semua pihak untuk waspada terhadap kekuatan luar yang tidak suka Indonesia kuat. Terlebih kata Prabowo ada narasi yang sudah menyebut kalau pemerintah tidak hadir dalam bencana Sumatra. Presiden Prabowo menilai anggapan tersebut bersumber https://t.co/Uu5twE6F4X,@Metro_TV Banyak yang meninggal karena kelaparan,,"2,00E+34",https://pbs.twimg.com/amplify_video_thumb/2000539355828690944/img/EKBtRs-ufR74NCKC.jpg,,in,,26.0,99.0,26.0,https://x.com/undefined/status/2000544174966550797,57261519.0,,
"2,00E+34",2025-12-16T00:21:34.000Z,0.0,Presiden Prabowo mengingatkan kepada semua pihak untuk waspada terhadap kekuatan luar yang tidak suka Indonesia kuat. Terlebih kata Prabowo ada narasi yang sudah menyebut kalau pemerintah tidak hadir dalam bencana Sumatra. Presiden Prabowo menilai anggapan tersebut bersumber https://t.co/Uu5twE6F4X,@Metro_TV Boan sama omongan nya.pemimpin ko gini amat.lah dya aja sering ke luar,,"2,00E+34",,Metro_TV,in,,0.0,0.0,0.0,https://x.com/burun63929/status/2000722936651509871,"1,89E+32",burun63929,
"2,00E+34",2025-12-15T20:09:46.000Z,0.0,Presiden Prabowo mengingatkan kepada semua pihak untuk waspada terhadap kekuatan luar yang tidak suka Indonesia kuat. Terlebih kata Prabowo ada narasi yang sudah menyebut kalau pemerintah tidak hadir dalam bencana Sumatra. Presiden Prabowo menilai anggapan tersebut bersumber https://t.co/Uu5twE6F4X,@Metro_TV Kata pak Prabowo Presiden Indonesia di tahun 2030 Indonesia Bubar tinggal 4 tahun lagi untuk Indonesia Bubar,,"2,00E+34",,Metro_TV,in,,0.0,0.0,0.0,https://x.com/ipoxyax/status/2000659570474262717,"1,88E+33",ipoxyax,
"2,00E+34",2025-12-15T22:20:05.000Z,0.0,Presiden Prabowo mengingatkan kepada semua pihak untuk waspada terhadap kekuatan luar yang tidak suka Indonesia kuat. Terlebih kata Prabowo ada narasi yang sudah menyebut kalau pemerintah tidak hadir dalam bencana Sumatra. Presiden Prabowo menilai anggapan tersebut bersumber https://t.co/Uu5twE6F4X,@Metro_TV Gak PUNYA CERMIN ini orang sepertinya,,"2,00E+34",,Metro_TV,in,,0.0,0.0,0.0,https://x.com/BONSAILOVE80787/status/2000692365699297651,"1,70E+34",BONSAILOVE80787,
"2,00E+34",2025-12-23T14:38:17.000Z,0.0,Presiden Prabowo mengingatkan kepada semua pihak untuk waspada terhadap kekuatan luar yang tidak suka Indonesia kuat. Terlebih kata Prabowo ada narasi yang sudah menyebut kalau pemerintah tidak hadir dalam bencana Sumatra. Presiden Prabowo menilai anggapan tersebut bersumber https://t.co/Uu5twE6F4X,@Metro_TV Sebaiknya jangan suka berprasangka Pak,,"2,00E+34",,Metro_TV,in,,0.0,0.0,0.0,https://x.com/PurwokoUto33404/status/2003475252253540764,"1,77E+34",PurwokoUto33404,
"2,00E+34",2025-12-16T12:24:42.000Z,0.0,Presiden Prabowo mengingatkan kepada semua pihak untuk waspada terhadap kekuatan luar yang tidak suka Indonesia kuat. Terlebih kata Prabowo ada narasi yang sudah menyebut kalau pemerintah tidak hadir dalam bencana Sumatra. Presiden Prabowo menilai anggapan tersebut bersumber https://t.co/Uu5twE6F4X,@Metro_TV SUPER BIANG HOAX,,"2,00E+33",,Metro_TV,in,,0.0,0.0,0.0,https://x.com/aenisanto/status/2000904920934093060,"1,79E+34",aenisanto,
"2,00E+34",2025-12-17T08:27:01.000Z,0.0,Presiden Prabowo mengingatkan kepada semua pihak untuk waspada terhadap kekuatan luar yang tidak suka Indonesia kuat. Terlebih kata Prabowo ada narasi yang sudah menyebut kalau pemerintah tidak hadir dalam bencana Sumatra. Presiden Prabowo menilai anggapan tersebut bersumber https://t.co/Uu5twE6F4X,@Metro_TV Kekuatan luar ndasmu,,"2,00E+34",,Metro_TV,in,,0.0,0.0,0.0,https://x.com/jeffry_chafas/status/2001207493335376302,2398910412.0,jeffry_chafas,
"2,00E+34",2025-12-15T15:06:48.000Z,0.0,Presiden Prabowo mengingatkan kepada semua pihak untuk waspada terhadap kekuatan luar yang tidak suka Indonesia kuat. Terlebih kata Prabowo ada narasi yang sudah menyebut kalau pemerintah tidak hadir dalam bencana Sumatra. Presiden Prabowo menilai anggapan tersebut bersumber https://t.co/Uu5twE6F4X,@Metro_TV Presiden @prabowo sehat2,,"2,00E+34",,Metro_TV,in,,0.0,0.0,0.0,https://x.com/Lurahkombat354/status/2000583324092313941,"1,96E+33",Lurahkombat354,
"2,00E+34",2025-12-16T11:59:15.000Z,0.0,Presiden Prabowo mengingatkan kepada semua pihak untuk waspada terhadap kekuatan luar yang tidak suka Indonesia kuat. Terlebih kata Prabowo ada narasi yang sudah menyebut kalau pemerintah tidak hadir dalam bencana Sumatra. Presiden Prabowo menilai anggapan tersebut bersumber https://t.co/Uu5twE6F4X,"@Metro_TV indinesia kuat indinesia mantap, tapi ga punya duit unt mengerahkan helikopter2 ribuan yg dimilikinya unt berperang melawan kelaparan rakyat aceh. Logika negara kuat itu yg bagaimana? krna bencana cuman plonga plongo gatau harus ngapain",,"2,00E+34",,Metro_TV,in,,0.0,0.0,0.0,https://x.com/ngecace/status/2000898513773977927,"1,85E+34",ngecace,
"2,00E+34",2025-12-15T16:52:17.000Z,0.0,Presiden Prabowo mengingatkan kepada semua pihak untuk waspada terhadap kekuatan luar yang tidak suka Indonesia kuat. Terlebih kata Prabowo ada narasi yang sudah menyebut kalau pemerintah tidak hadir dalam bencana Sumatra. Presiden Prabowo menilai anggapan tersebut bersumber https://t.co/Uu5twE6F4X,@Metro_TV Setuju,,"2,00E+33",,Metro_TV,in,,0.0,0.0,0.0,https://x.com/todel_liot/status/2000609872698847742,104507028.0,todel_liot,
"2,00E+34",2025-12-15T18:58:41.000Z,0.0,Presiden Prabowo mengingatkan kepada semua pihak untuk waspada terhadap kekuatan luar yang tidak suka Indonesia kuat. Terlebih kata Prabowo ada narasi yang sudah menyebut kalau pemerintah tidak hadir dalam bencana Sumatra. Presiden Prabowo menilai anggapan tersebut bersumber https://t.co/Uu5twE6F4X,@Metro_TV wajar..pemerintah..waspada..orang lagi kesusahan malah.ada yg ingin merdeka...apa kalian..termasuk...yg mendukung mengibarkan bendera GAM..orang lagi kena bencana..malah ingin merdeka..namanya bencana..siapa yg mau..semua harus bersatu..!!!,,"2,00E+34",,Metro_TV,in,,0.0,2.0,0.0,https://x.com/y_ablack43/status/2000641681348239389,"1,53E+33",y_ablack43,
"2,00E+34",2025-12-16T01:39:45.000Z,0.0,Presiden Prabowo mengingatkan kepada semua pihak untuk waspada terhadap kekuatan luar yang tidak suka Indonesia kuat. Terlebih kata Prabowo ada narasi yang sudah menyebut kalau pemerintah tidak hadir dalam bencana Sumatra. Presiden Prabowo menilai anggapan tersebut bersumber https://t.co/Uu5twE6F4X,@Metro_TV Kuat apanya woooo,,"2,00E+34",,Metro_TV,in,,0.0,0.0,0.0,https://x.com/ChepI59865/status/2000742612366692742,"1,83E+34",ChepI59865,
"2,00E+34",2025-12-15T23:21:02.000Z,0.0,Presiden Prabowo mengingatkan kepada semua pihak untuk waspada terhadap kekuatan luar yang tidak suka Indonesia kuat. Terlebih kata Prabowo ada narasi yang sudah menyebut kalau pemerintah tidak hadir dalam bencana Sumatra. Presiden Prabowo menilai anggapan tersebut bersumber https://t.co/Uu5twE6F4X,@Metro_TV Kuat apanya wok ah kau ini,,"2,00E+32",,Metro_TV,in,,0.0,0.0,0.0,https://x.com/reDWine7078/status/2000707703619060009,"1,76E+34",reDWine7078,
"2,00E+34",2025-12-15T23:06:46.000Z,0.0,Presiden Prabowo mengingatkan kepada semua pihak untuk waspada terhadap kekuatan luar yang tidak suka Indonesia kuat. Terlebih kata Prabowo ada narasi yang sudah menyebut kalau pemerintah tidak hadir dalam bencana Sumatra. Presiden Prabowo menilai anggapan tersebut bersumber https://t.co/Uu5twE6F4X,"@Metro_TV Mbut jembut, kekuatan asing kok selalu keluar dari mulut nya",,"2,00E+33",,Metro_TV,in,,0.0,0.0,0.0,https://x.com/Anam79606134/status/2000704111843709033,"8,37E+32",Anam79606134,
"2,00E+34",2025-12-18T22:37:42.000Z,0.0,Presiden Prabowo mengingatkan kepada semua pihak untuk waspada terhadap kekuatan luar yang tidak suka Indonesia kuat. Terlebih kata Prabowo ada narasi yang sudah menyebut kalau pemerintah tidak hadir dalam bencana Sumatra. Presiden Prabowo menilai anggapan tersebut bersumber https://t.co/Uu5twE6F4X,@Metro_TV YA INILAH AKIBATNYA PAK @prabowo DIKELILINGI PARA PENJILAT..ABS..PENCARI MUKA..OPPORTUNIS PEJABAT SONTOLOYO PARA BAJINGAN OPPORTUNIS..AKHIRNYA RUSAK SEMUA SEGALA PEMIKIRAN OMONGAN &amp; KEBIJAKAN PAK @prabowo SEGERA EVALUASI PARA STAFF AHLI..MENTRI2 ANDA @setkabgoid,,"2,00E+33",,Metro_TV,in,,0.0,0.0,0.0,https://x.com/waswes24/status/2001783962587586954,"1,79E+34",waswes24,
"2,00E+34",2025-12-16T00:22:48.000Z,0.0,Presiden Prabowo mengingatkan kepada semua pihak untuk waspada terhadap kekuatan luar yang tidak suka Indonesia kuat. Terlebih kata Prabowo ada narasi yang sudah menyebut kalau pemerintah tidak hadir dalam bencana Sumatra. Presiden Prabowo menilai anggapan tersebut bersumber https://t.co/Uu5twE6F4X,@Metro_TV Mgkn BNPB itu tdk bekerja dg cepat n benar sj. Harusnya mrk yg tugasnya bnyk hny tunggu bencana bs gerak cepat n dirasa gunanya di daerah bencana hgg tdk hrs semua aparat n pejabat hrs beraksi dsn.,,"2,00E+34",,Metro_TV,in,,0.0,0.0,0.0,https://x.com/umitatDlanor24/status/2000723248451899519,"1,61E+34",umitatDlanor24,
"2,00E+34",2025-12-17T02:27:29.000Z,0.0,Presiden Prabowo mengingatkan kepada semua pihak untuk waspada terhadap kekuatan luar yang tidak suka Indonesia kuat. Terlebih kata Prabowo ada narasi yang sudah menyebut kalau pemerintah tidak hadir dalam bencana Sumatra. Presiden Prabowo menilai anggapan tersebut bersumber https://t.co/Uu5twE6F4X,@Metro_TV Mulutnya apa gak capek tiap pidato yg diomongin itu2 terus. Sampe MUAKKK,,"2,00E+33",,Metro_TV,in,,0.0,0.0,0.0,https://x.com/orraeruh/status/2001117013104853089,"1,80E+34",orraeruh,
"2,00E+34",2025-12-15T23:18:32.000Z,0.0,Presiden Prabowo mengingatkan kepada semua pihak untuk waspada terhadap kekuatan luar yang tidak suka Indonesia kuat. Terlebih kata Prabowo ada narasi yang sudah menyebut kalau pemerintah tidak hadir dalam bencana Sumatra. Presiden Prabowo menilai anggapan tersebut bersumber https://t.co/Uu5twE6F4X,"@Metro_TV Mohon dibantu pak presiden, pemerintah hadir itu yang mana ya, utamanya saat awal bencana terjadi",,"2,00E+33",,Metro_TV,in,,0.0,0.0,0.0,https://x.com/sitohang76/status/2000707073974084008,376709505.0,sitohang76,
"2,00E+34",2025-12-15T22:12:45.000Z,0.0,Presiden Prabowo mengingatkan kepada semua pihak untuk waspada terhadap kekuatan luar yang tidak suka Indonesia kuat. Terlebih kata Prabowo ada narasi yang sudah menyebut kalau pemerintah tidak hadir dalam bencana Sumatra. Presiden Prabowo menilai anggapan tersebut bersumber https://t.co/Uu5twE6F4X,"@Metro_TV Bos, lu hadir sekedarnya, sekedar gugurin kewajiban doang istilah katanya.",,"2,00E+33",,Metro_TV,in,,0.0,0.0,0.0,https://x.com/Cinkrangers/status/2000690520600002946,"1,33E+34",Cinkrangers,
"2,00E+34",2025-12-15T15:48:49.000Z,0.0,Presiden Prabowo mengingatkan kepada semua pihak untuk waspada terhadap kekuatan luar yang tidak suka Indonesia kuat. Terlebih kata Prabowo ada narasi yang sudah menyebut kalau pemerintah tidak hadir dalam bencana Sumatra. Presiden Prabowo menilai anggapan tersebut bersumber https://t.co/Uu5twE6F4X,@Metro_TV Rakyat Pgn Indonesia kuat tp skrg Indonesia lemah hukum koruptor lemah hukum membabat hutan lemah pokonya semua lemah yg kuat cuma kanjut😜🤭,,"2,00E+34",,Metro_TV,in,,0.0,0.0,0.0,https://x.com/Panitia68285950/status/2000593897396084805,"1,68E+34",Panitia68285950,
"2,00E+34",2025-12-15T22:36:25.000Z,0.0,Presiden Prabowo mengingatkan kepada semua pihak untuk waspada terhadap kekuatan luar yang tidak suka Indonesia kuat. Terlebih kata Prabowo ada narasi yang sudah menyebut kalau pemerintah tidak hadir dalam bencana Sumatra. Presiden Prabowo menilai anggapan tersebut bersumber https://t.co/Uu5twE6F4X,@Metro_TV Nah kata2 orang luar dan aseng menjadi andalan untuk membela diri dari ketidakmampuan dalam mengatasi masalah.,,"2,00E+34",,Metro_TV,in,,0.0,0.0,0.0,https://x.com/TLedenk/status/2000696477186961484,"1,17E+34",TLedenk,
"2,00E+34",2025-12-17T16:53:24.000Z,0.0,Presiden Prabowo mengingatkan kepada semua pihak untuk waspada terhadap kekuatan luar yang tidak suka Indonesia kuat. Terlebih kata Prabowo ada narasi yang sudah menyebut kalau pemerintah tidak hadir dalam bencana Sumatra. Presiden Prabowo menilai anggapan tersebut bersumber https://t.co/Uu5twE6F4X,"@Metro_TV Presiden omon omon, mantri bahlul semua",,"2,00E+34",,Metro_TV,in,,0.0,0.0,0.0,https://x.com/Aliceanse/status/2001334929737810072,380034674.0,Aliceanse,
"2,00E+34",2025-12-15T15:47:30.000Z,0.0,Presiden Prabowo mengingatkan kepada semua pihak untuk waspada terhadap kekuatan luar yang tidak suka Indonesia kuat. Terlebih kata Prabowo ada narasi yang sudah menyebut kalau pemerintah tidak hadir dalam bencana Sumatra. Presiden Prabowo menilai anggapan tersebut bersumber https://t.co/Uu5twE6F4X,@Metro_TV Bisa diem ga,,"2,00E+33",,Metro_TV,in,,0.0,0.0,0.0,https://x.com/babiguling78/status/2000593568692613442,998307260.0,babiguling78,
"2,00E+34",2025-12-16T16:35:31.000Z,0.0,Presiden Prabowo mengingatkan kepada semua pihak untuk waspada terhadap kekuatan luar yang tidak suka Indonesia kuat. Terlebih kata Prabowo ada narasi yang sudah menyebut kalau pemerintah tidak hadir dalam bencana Sumatra. Presiden Prabowo menilai anggapan tersebut bersumber https://t.co/Uu5twE6F4X,"@Metro_TV Anak buahnya sendiri kerja ga bener, Jadi kesimpulannya cuma omon-omon",,"2,00E+34",,Metro_TV,in,,0.0,0.0,0.0,https://x.com/NetizenGan/status/2000968040146743397,"1,61E+34",NetizenGan,
